ticket_date,flight_date,remain_day,valid_price,ticket_year,ticket_month,ticket_day,ticket_weekday,flight_year,flight_month,flight_day,flight_weekday,remain_day_interval
2017-11-13,2017-12-10,27,620,2017,11,13,1,2017,12,10,7,3
2017-11-13,2017-11-21,8,660,2017,11,13,1,2017,11,21,2,1
2017-11-13,2017-11-26,13,660,2017,11,13,1,2017,11,26,7,2
2017-11-13,2017-11-27,14,660,2017,11,13,1,2017,11,27,1,2
2017-11-13,2018-01-01,49,690,2017,11,13,1,2018,1,1,1,5
2017-11-13,2018-01-07,55,690,2017,11,13,1,2018,1,7,7,6
2017-11-13,2017-11-17,4,1230,2017,11,13,1,2017,11,17,5,1
2017-11-13,2017-11-24,11,1230,2017,11,13,1,2017,11,24,5,2
2017-11-13,2017-12-01,18,1230,2017,11,13,1,2017,12,1,5,2
2017-11-13,2017-12-08,25,1230,2017,11,13,1,2017,12,8,5,3
2017-11-13,2017-12-15,32,1230,2017,11,13,1,2017,12,15,5,4
2017-11-13,2017-12-22,39,1230,2017,11,13,1,2017,12,22,5,4
2017-11-13,2017-12-29,46,1230,2017,11,13,1,2017,12,29,5,5
2017-11-13,2018-01-05,53,1240,2017,11,13,1,2018,1,5,5,6
2017-11-13,2018-01-12,60,1240,2017,11,13,1,2018,1,12,5,6
2017-11-14,2017-12-31,47,370,2017,11,14,2,2017,12,31,7,5
2017-11-14,2017-11-25,11,430,2017,11,14,2,2017,11,25,6,2
2017-11-14,2017-12-16,32,480,2017,11,14,2,2017,12,16,6,4
2017-11-14,2017-12-18,34,480,2017,11,14,2,2017,12,18,1,4
2017-11-14,2017-12-19,35,480,2017,11,14,2,2017,12,19,2,4
2017-11-14,2017-12-23,39,480,2017,11,14,2,2017,12,23,6,4
2017-11-14,2017-12-25,41,480,2017,11,14,2,2017,12,25,1,5
2017-11-14,2017-12-26,42,480,2017,11,14,2,2017,12,26,2,5
2017-11-14,2017-12-30,46,480,2017,11,14,2,2017,12,30,6,5
2017-11-14,2017-12-02,18,500,2017,11,14,2,2017,12,2,6,2
2017-11-14,2017-12-04,20,500,2017,11,14,2,2017,12,4,1,2
2017-11-14,2017-12-05,21,500,2017,11,14,2,2017,12,5,2,3
2017-11-14,2017-12-09,25,500,2017,11,14,2,2017,12,9,6,3
2017-11-14,2017-12-11,27,500,2017,11,14,2,2017,12,11,1,3
2017-11-14,2017-12-12,28,500,2017,11,14,2,2017,12,12,2,3
2017-11-14,2018-01-02,49,560,2017,11,14,2,2018,1,2,2,5
2017-11-14,2018-01-06,53,560,2017,11,14,2,2018,1,6,6,6
2017-11-14,2018-01-08,55,560,2017,11,14,2,2018,1,8,1,6
2017-11-14,2018-01-09,56,560,2017,11,14,2,2018,1,9,2,6
2017-11-14,2018-01-13,60,560,2017,11,14,2,2018,1,13,6,6
2017-11-14,2017-11-18,4,430,2017,11,14,2,2017,11,18,6,1
2017-11-14,2017-11-19,5,690,2017,11,14,2,2017,11,19,7,1
2017-11-14,2017-11-20,6,690,2017,11,14,2,2017,11,20,1,1
2017-11-14,2017-11-15,1,1060,2017,11,14,2,2017,11,15,3,1
2017-11-14,2017-11-16,2,1060,2017,11,14,2,2017,11,16,4,1
2017-11-14,2017-12-14,30,700,2017,11,14,2,2017,12,14,4,3
2017-11-14,2017-12-20,36,700,2017,11,14,2,2017,12,20,3,4
2017-11-14,2017-12-21,37,700,2017,11,14,2,2017,12,21,4,4
2017-11-14,2017-12-27,43,700,2017,11,14,2,2017,12,27,3,5
2017-11-14,2017-12-28,44,700,2017,11,14,2,2017,12,28,4,5
2017-11-14,2017-11-29,15,740,2017,11,14,2,2017,11,29,3,2
2017-11-14,2017-11-30,16,740,2017,11,14,2,2017,11,30,4,2
2017-11-14,2017-12-06,22,740,2017,11,14,2,2017,12,6,3,3
2017-11-14,2017-12-07,23,740,2017,11,14,2,2017,12,7,4,3
2017-11-14,2017-12-13,29,740,2017,11,14,2,2017,12,13,3,3
2017-11-14,2017-11-22,8,780,2017,11,14,2,2017,11,22,3,1
2017-11-14,2017-11-23,9,780,2017,11,14,2,2017,11,23,4,1
2017-11-14,2018-01-03,50,820,2017,11,14,2,2018,1,3,3,5
2017-11-14,2018-01-04,51,820,2017,11,14,2,2018,1,4,4,6
2017-11-14,2018-01-10,57,820,2017,11,14,2,2018,1,10,3,6
2017-11-14,2018-01-11,58,820,2017,11,14,2,2018,1,11,4,6
2017-11-14,2017-12-17,33,590,2017,11,14,2,2017,12,17,7,4
2017-11-14,2017-12-24,40,590,2017,11,14,2,2017,12,24,7,4
2017-11-14,2017-12-03,19,620,2017,11,14,2,2017,12,3,7,2
2017-11-14,2017-12-10,26,620,2017,11,14,2,2017,12,10,7,3
2017-11-14,2017-11-21,7,660,2017,11,14,2,2017,11,21,2,1
2017-11-14,2017-11-26,12,660,2017,11,14,2,2017,11,26,7,2
2017-11-14,2017-11-27,13,660,2017,11,14,2,2017,11,27,1,2
2017-11-14,2017-11-28,14,660,2017,11,14,2,2017,11,28,2,2
2017-11-14,2018-01-01,48,690,2017,11,14,2,2018,1,1,1,5
2017-11-14,2018-01-07,54,690,2017,11,14,2,2018,1,7,7,6
2017-11-14,2017-11-17,3,1230,2017,11,14,2,2017,11,17,5,1
2017-11-14,2017-11-24,10,1230,2017,11,14,2,2017,11,24,5,1
2017-11-14,2017-12-01,17,1230,2017,11,14,2,2017,12,1,5,2
2017-11-14,2017-12-08,24,1230,2017,11,14,2,2017,12,8,5,3
2017-11-14,2017-12-15,31,1230,2017,11,14,2,2017,12,15,5,4
2017-11-14,2017-12-22,38,1230,2017,11,14,2,2017,12,22,5,4
2017-11-14,2017-12-29,45,1230,2017,11,14,2,2017,12,29,5,5
2017-11-14,2018-01-05,52,1240,2017,11,14,2,2018,1,5,5,6
2017-11-14,2018-01-12,59,1240,2017,11,14,2,2018,1,12,5,6
2017-11-15,2017-12-31,46,370,2017,11,15,3,2017,12,31,7,5
2017-11-15,2017-11-25,10,430,2017,11,15,3,2017,11,25,6,1
2017-11-15,2017-12-02,17,430,2017,11,15,3,2017,12,2,6,2
2017-11-15,2017-12-16,31,480,2017,11,15,3,2017,12,16,6,4
2017-11-15,2017-12-18,33,480,2017,11,15,3,2017,12,18,1,4
2017-11-15,2017-12-19,34,480,2017,11,15,3,2017,12,19,2,4
2017-11-15,2017-12-23,38,480,2017,11,15,3,2017,12,23,6,4
2017-11-15,2017-12-25,40,480,2017,11,15,3,2017,12,25,1,4
2017-11-15,2017-12-26,41,480,2017,11,15,3,2017,12,26,2,5
2017-11-15,2017-12-30,45,480,2017,11,15,3,2017,12,30,6,5
2017-11-15,2017-12-04,19,500,2017,11,15,3,2017,12,4,1,2
2017-11-15,2017-12-05,20,500,2017,11,15,3,2017,12,5,2,2
2017-11-15,2017-12-09,24,500,2017,11,15,3,2017,12,9,6,3
2017-11-15,2017-12-11,26,500,2017,11,15,3,2017,12,11,1,3
2017-11-15,2017-12-12,27,500,2017,11,15,3,2017,12,12,2,3
2017-11-15,2018-01-02,48,560,2017,11,15,3,2018,1,2,2,5
2017-11-15,2018-01-06,52,560,2017,11,15,3,2018,1,6,6,6
2017-11-15,2018-01-08,54,560,2017,11,15,3,2018,1,8,1,6
2017-11-15,2018-01-09,55,560,2017,11,15,3,2018,1,9,2,6
2017-11-15,2018-01-13,59,560,2017,11,15,3,2018,1,13,6,6
2017-11-15,2017-11-18,3,400,2017,11,15,3,2017,11,18,6,1
2017-11-15,2017-11-19,4,690,2017,11,15,3,2017,11,19,7,1
2017-11-15,2017-11-20,5,690,2017,11,15,3,2017,11,20,1,1
2017-11-15,2017-11-21,6,690,2017,11,15,3,2017,11,21,2,1
2017-11-15,2017-11-16,1,1060,2017,11,15,3,2017,11,16,4,1
2017-11-15,2017-12-20,35,700,2017,11,15,3,2017,12,20,3,4
2017-11-15,2017-12-21,36,700,2017,11,15,3,2017,12,21,4,4
2017-11-15,2017-12-27,42,700,2017,11,15,3,2017,12,27,3,5
2017-11-15,2017-12-28,43,700,2017,11,15,3,2017,12,28,4,5
2017-11-15,2017-11-30,15,740,2017,11,15,3,2017,11,30,4,2
2017-11-15,2017-12-06,21,740,2017,11,15,3,2017,12,6,3,3
2017-11-15,2017-12-07,22,740,2017,11,15,3,2017,12,7,4,3
2017-11-15,2017-12-13,28,740,2017,11,15,3,2017,12,13,3,3
2017-11-15,2017-12-14,29,740,2017,11,15,3,2017,12,14,4,3
2017-11-15,2017-11-22,7,780,2017,11,15,3,2017,11,22,3,1
2017-11-15,2017-11-23,8,780,2017,11,15,3,2017,11,23,4,1
2017-11-15,2017-11-29,14,780,2017,11,15,3,2017,11,29,3,2
2017-11-15,2018-01-03,49,820,2017,11,15,3,2018,1,3,3,5
2017-11-15,2018-01-04,50,820,2017,11,15,3,2018,1,4,4,5
2017-11-15,2018-01-10,56,820,2017,11,15,3,2018,1,10,3,6
2017-11-15,2018-01-11,57,820,2017,11,15,3,2018,1,11,4,6
2017-11-15,2017-12-17,32,590,2017,11,15,3,2017,12,17,7,4
2017-11-15,2017-12-24,39,590,2017,11,15,3,2017,12,24,7,4
2017-11-15,2017-12-03,18,620,2017,11,15,3,2017,12,3,7,2
2017-11-15,2017-12-10,25,620,2017,11,15,3,2017,12,10,7,3
2017-11-15,2017-11-26,11,660,2017,11,15,3,2017,11,26,7,2
2017-11-15,2017-11-27,12,660,2017,11,15,3,2017,11,27,1,2
2017-11-15,2017-11-28,13,660,2017,11,15,3,2017,11,28,2,2
2017-11-15,2018-01-01,47,690,2017,11,15,3,2018,1,1,1,5
2017-11-15,2018-01-07,53,690,2017,11,15,3,2018,1,7,7,6
2017-11-15,2018-01-14,60,690,2017,11,15,3,2018,1,14,7,6
2017-11-15,2017-11-17,2,1230,2017,11,15,3,2017,11,17,5,1
2017-11-15,2017-11-24,9,1230,2017,11,15,3,2017,11,24,5,1
2017-11-15,2017-12-01,16,1230,2017,11,15,3,2017,12,1,5,2
2017-11-15,2017-12-08,23,1230,2017,11,15,3,2017,12,8,5,3
2017-11-15,2017-12-15,30,1230,2017,11,15,3,2017,12,15,5,3
2017-11-15,2017-12-22,37,1230,2017,11,15,3,2017,12,22,5,4
2017-11-15,2017-12-29,44,1230,2017,11,15,3,2017,12,29,5,5
2017-11-15,2018-01-05,51,1240,2017,11,15,3,2018,1,5,5,6
2017-11-15,2018-01-12,58,1240,2017,11,15,3,2018,1,12,5,6
2017-11-16,2017-12-31,45,370,2017,11,16,4,2017,12,31,7,5
2017-11-16,2017-11-25,9,430,2017,11,16,4,2017,11,25,6,1
2017-11-16,2017-12-02,16,430,2017,11,16,4,2017,12,2,6,2
2017-11-16,2017-12-16,30,480,2017,11,16,4,2017,12,16,6,3
2017-11-16,2017-12-18,32,480,2017,11,16,4,2017,12,18,1,4
2017-11-16,2017-12-19,33,480,2017,11,16,4,2017,12,19,2,4
2017-11-16,2017-12-23,37,480,2017,11,16,4,2017,12,23,6,4
2017-11-16,2017-12-25,39,480,2017,11,16,4,2017,12,25,1,4
2017-11-16,2017-12-26,40,480,2017,11,16,4,2017,12,26,2,4
2017-11-16,2017-12-30,44,480,2017,11,16,4,2017,12,30,6,5
2017-11-16,2017-12-04,18,500,2017,11,16,4,2017,12,4,1,2
2017-11-16,2017-12-05,19,500,2017,11,16,4,2017,12,5,2,2
2017-11-16,2017-12-09,23,500,2017,11,16,4,2017,12,9,6,3
2017-11-16,2017-12-11,25,500,2017,11,16,4,2017,12,11,1,3
2017-11-16,2017-12-12,26,500,2017,11,16,4,2017,12,12,2,3
2017-11-16,2018-01-02,47,560,2017,11,16,4,2018,1,2,2,5
2017-11-16,2018-01-06,51,560,2017,11,16,4,2018,1,6,6,6
2017-11-16,2018-01-08,53,560,2017,11,16,4,2018,1,8,1,6
2017-11-16,2018-01-09,54,560,2017,11,16,4,2018,1,9,2,6
2017-11-16,2018-01-13,58,560,2017,11,16,4,2018,1,13,6,6
2017-11-16,2018-01-15,60,560,2017,11,16,4,2018,1,15,1,6
2017-11-16,2017-11-18,2,400,2017,11,16,4,2017,11,18,6,1
2017-11-16,2017-11-20,4,690,2017,11,16,4,2017,11,20,1,1
2017-11-16,2017-11-21,5,690,2017,11,16,4,2017,11,21,2,1
2017-11-16,2017-11-19,3,1060,2017,11,16,4,2017,11,19,7,1
2017-11-16,2017-12-20,34,700,2017,11,16,4,2017,12,20,3,4
2017-11-16,2017-12-21,35,700,2017,11,16,4,2017,12,21,4,4
2017-11-16,2017-12-27,41,700,2017,11,16,4,2017,12,27,3,5
2017-11-16,2017-12-28,42,700,2017,11,16,4,2017,12,28,4,5
2017-11-16,2017-12-06,20,740,2017,11,16,4,2017,12,6,3,2
2017-11-16,2017-12-07,21,740,2017,11,16,4,2017,12,7,4,3
2017-11-16,2017-12-13,27,740,2017,11,16,4,2017,12,13,3,3
2017-11-16,2017-12-14,28,740,2017,11,16,4,2017,12,14,4,3
2017-11-16,2017-11-23,7,780,2017,11,16,4,2017,11,23,4,1
2017-11-16,2017-11-29,13,780,2017,11,16,4,2017,11,29,3,2
2017-11-16,2017-11-30,14,780,2017,11,16,4,2017,11,30,4,2
2017-11-16,2017-11-22,6,810,2017,11,16,4,2017,11,22,3,1
2017-11-16,2018-01-03,48,820,2017,11,16,4,2018,1,3,3,5
2017-11-16,2018-01-04,49,820,2017,11,16,4,2018,1,4,4,5
2017-11-16,2018-01-10,55,820,2017,11,16,4,2018,1,10,3,6
2017-11-16,2018-01-11,56,820,2017,11,16,4,2018,1,11,4,6
2017-11-16,2017-12-17,31,590,2017,11,16,4,2017,12,17,7,4
2017-11-16,2017-12-24,38,590,2017,11,16,4,2017,12,24,7,4
2017-11-16,2017-12-03,17,620,2017,11,16,4,2017,12,3,7,2
2017-11-16,2017-12-10,24,620,2017,11,16,4,2017,12,10,7,3
2017-11-16,2017-11-26,10,660,2017,11,16,4,2017,11,26,7,1
2017-11-16,2017-11-27,11,660,2017,11,16,4,2017,11,27,1,2
2017-11-16,2017-11-28,12,660,2017,11,16,4,2017,11,28,2,2
2017-11-16,2018-01-01,46,690,2017,11,16,4,2018,1,1,1,5
2017-11-16,2018-01-07,52,690,2017,11,16,4,2018,1,7,7,6
2017-11-16,2018-01-14,59,690,2017,11,16,4,2018,1,14,7,6
2017-11-16,2017-11-17,1,1230,2017,11,16,4,2017,11,17,5,1
2017-11-16,2017-11-24,8,1230,2017,11,16,4,2017,11,24,5,1
2017-11-16,2017-12-01,15,1230,2017,11,16,4,2017,12,1,5,2
2017-11-16,2017-12-08,22,1230,2017,11,16,4,2017,12,8,5,3
2017-11-16,2017-12-15,29,1230,2017,11,16,4,2017,12,15,5,3
2017-11-16,2017-12-22,36,1230,2017,11,16,4,2017,12,22,5,4
2017-11-16,2017-12-29,43,1230,2017,11,16,4,2017,12,29,5,5
2017-11-16,2018-01-05,50,1240,2017,11,16,4,2018,1,5,5,5
2017-11-16,2018-01-12,57,1240,2017,11,16,4,2018,1,12,5,6
2017-11-17,2017-12-31,44,370,2017,11,17,5,2017,12,31,7,5
2017-11-17,2017-11-25,8,430,2017,11,17,5,2017,11,25,6,1
2017-11-17,2017-12-02,15,430,2017,11,17,5,2017,12,2,6,2
2017-11-17,2017-12-18,31,480,2017,11,17,5,2017,12,18,1,4
2017-11-17,2017-12-19,32,480,2017,11,17,5,2017,12,19,2,4
2017-11-17,2017-12-23,36,480,2017,11,17,5,2017,12,23,6,4
2017-11-17,2017-12-25,38,480,2017,11,17,5,2017,12,25,1,4
2017-11-17,2017-12-26,39,480,2017,11,17,5,2017,12,26,2,4
2017-11-17,2017-12-30,43,480,2017,11,17,5,2017,12,30,6,5
2017-11-17,2017-12-04,17,500,2017,11,17,5,2017,12,4,1,2
2017-11-17,2017-12-05,18,500,2017,11,17,5,2017,12,5,2,2
2017-11-17,2017-12-09,22,500,2017,11,17,5,2017,12,9,6,3
2017-11-17,2017-12-11,24,500,2017,11,17,5,2017,12,11,1,3
2017-11-17,2017-12-12,25,500,2017,11,17,5,2017,12,12,2,3
2017-11-17,2017-12-16,29,500,2017,11,17,5,2017,12,16,6,3
2017-11-17,2018-01-06,50,560,2017,11,17,5,2018,1,6,6,5
2017-11-17,2018-01-08,52,560,2017,11,17,5,2018,1,8,1,6
2017-11-17,2018-01-09,53,560,2017,11,17,5,2018,1,9,2,6
2017-11-17,2018-01-13,57,560,2017,11,17,5,2018,1,13,6,6
2017-11-17,2018-01-15,59,560,2017,11,17,5,2018,1,15,1,6
2017-11-17,2018-01-16,60,560,2017,11,17,5,2018,1,16,2,6
2017-11-17,2017-11-18,1,400,2017,11,17,5,2017,11,18,6,1
2017-11-17,2017-11-20,3,690,2017,11,17,5,2017,11,20,1,1
2017-11-17,2017-11-21,4,690,2017,11,17,5,2017,11,21,2,1
2017-11-17,2017-11-19,2,1060,2017,11,17,5,2017,11,19,7,1
2017-11-17,2017-12-20,33,700,2017,11,17,5,2017,12,20,3,4
2017-11-17,2017-12-21,34,700,2017,11,17,5,2017,12,21,4,4
2017-11-17,2017-12-27,40,700,2017,11,17,5,2017,12,27,3,4
2017-11-17,2017-12-28,41,700,2017,11,17,5,2017,12,28,4,5
2017-11-17,2017-12-06,19,740,2017,11,17,5,2017,12,6,3,2
2017-11-17,2017-12-07,20,740,2017,11,17,5,2017,12,7,4,2
2017-11-17,2017-12-13,26,740,2017,11,17,5,2017,12,13,3,3
2017-11-17,2017-12-14,27,740,2017,11,17,5,2017,12,14,4,3
2017-11-17,2017-11-29,12,780,2017,11,17,5,2017,11,29,3,2
2017-11-17,2017-11-30,13,780,2017,11,17,5,2017,11,30,4,2
2017-11-17,2017-11-22,5,810,2017,11,17,5,2017,11,22,3,1
2017-11-17,2017-11-23,6,810,2017,11,17,5,2017,11,23,4,1
2017-11-17,2018-01-02,46,820,2017,11,17,5,2018,1,2,2,5
2017-11-17,2018-01-03,47,820,2017,11,17,5,2018,1,3,3,5
2017-11-17,2018-01-04,48,820,2017,11,17,5,2018,1,4,4,5
2017-11-17,2018-01-10,54,820,2017,11,17,5,2018,1,10,3,6
2017-11-17,2018-01-11,55,820,2017,11,17,5,2018,1,11,4,6
2017-11-17,2017-12-17,30,590,2017,11,17,5,2017,12,17,7,3
2017-11-17,2017-12-24,37,590,2017,11,17,5,2017,12,24,7,4
2017-11-17,2017-12-03,16,620,2017,11,17,5,2017,12,3,7,2
2017-11-17,2017-12-10,23,620,2017,11,17,5,2017,12,10,7,3
2017-11-17,2017-11-26,9,660,2017,11,17,5,2017,11,26,7,1
2017-11-17,2017-11-27,10,660,2017,11,17,5,2017,11,27,1,1
2017-11-17,2017-11-28,11,660,2017,11,17,5,2017,11,28,2,2
2017-11-17,2018-01-01,45,690,2017,11,17,5,2018,1,1,1,5
2017-11-17,2018-01-07,51,690,2017,11,17,5,2018,1,7,7,6
2017-11-17,2018-01-14,58,690,2017,11,17,5,2018,1,14,7,6
2017-11-17,2017-11-24,7,1230,2017,11,17,5,2017,11,24,5,1
2017-11-17,2017-12-01,14,1230,2017,11,17,5,2017,12,1,5,2
2017-11-17,2017-12-08,21,1230,2017,11,17,5,2017,12,8,5,3
2017-11-17,2017-12-15,28,1230,2017,11,17,5,2017,12,15,5,3
2017-11-17,2017-12-22,35,1230,2017,11,17,5,2017,12,22,5,4
2017-11-17,2017-12-29,42,1230,2017,11,17,5,2017,12,29,5,5
2017-11-17,2018-01-05,49,1240,2017,11,17,5,2018,1,5,5,5
2017-11-17,2018-01-12,56,1240,2017,11,17,5,2018,1,12,5,6
2017-11-18,2017-12-31,43,370,2017,11,18,6,2017,12,31,7,5
2017-11-18,2017-12-02,14,430,2017,11,18,6,2017,12,2,6,2
2017-11-18,2017-11-23,5,930,2017,11,18,6,2017,11,23,4,1
2017-11-18,2017-12-18,30,480,2017,11,18,6,2017,12,18,1,3
2017-11-18,2017-12-19,31,480,2017,11,18,6,2017,12,19,2,4
2017-11-18,2017-12-23,35,480,2017,11,18,6,2017,12,23,6,4
2017-11-18,2017-12-25,37,480,2017,11,18,6,2017,12,25,1,4
2017-11-18,2017-12-26,38,480,2017,11,18,6,2017,12,26,2,4
2017-11-18,2017-12-30,42,480,2017,11,18,6,2017,12,30,6,5
2017-11-18,2017-12-04,16,500,2017,11,18,6,2017,12,4,1,2
2017-11-18,2017-12-05,17,500,2017,11,18,6,2017,12,5,2,2
2017-11-18,2017-12-09,21,500,2017,11,18,6,2017,12,9,6,3
2017-11-18,2017-12-11,23,500,2017,11,18,6,2017,12,11,1,3
2017-11-18,2017-12-12,24,500,2017,11,18,6,2017,12,12,2,3
2017-11-18,2017-12-16,28,500,2017,11,18,6,2017,12,16,6,3
2017-11-18,2018-01-02,45,560,2017,11,18,6,2018,1,2,2,5
2017-11-18,2018-01-06,49,560,2017,11,18,6,2018,1,6,6,5
2017-11-18,2018-01-08,51,560,2017,11,18,6,2018,1,8,1,6
2017-11-18,2018-01-09,52,560,2017,11,18,6,2018,1,9,2,6
2017-11-18,2018-01-13,56,560,2017,11,18,6,2018,1,13,6,6
2017-11-18,2018-01-15,58,560,2017,11,18,6,2018,1,15,1,6
2017-11-18,2018-01-16,59,560,2017,11,18,6,2018,1,16,2,6
2017-11-18,2017-11-25,7,430,2017,11,18,6,2017,11,25,6,1
2017-11-18,2017-11-20,2,690,2017,11,18,6,2017,11,20,1,1
2017-11-18,2017-11-21,3,690,2017,11,18,6,2017,11,21,2,1
2017-11-18,2017-11-19,1,1060,2017,11,18,6,2017,11,19,7,1
2017-11-18,2017-11-22,4,1060,2017,11,18,6,2017,11,22,3,1
2017-11-18,2017-12-20,32,700,2017,11,18,6,2017,12,20,3,4
2017-11-18,2017-12-21,33,700,2017,11,18,6,2017,12,21,4,4
2017-11-18,2017-12-27,39,700,2017,11,18,6,2017,12,27,3,4
2017-11-18,2017-12-28,40,700,2017,11,18,6,2017,12,28,4,4
2017-11-18,2017-12-06,18,740,2017,11,18,6,2017,12,6,3,2
2017-11-18,2017-12-07,19,740,2017,11,18,6,2017,12,7,4,2
2017-11-18,2017-12-13,25,740,2017,11,18,6,2017,12,13,3,3
2017-11-18,2017-12-14,26,740,2017,11,18,6,2017,12,14,4,3
2017-11-18,2017-11-29,11,780,2017,11,18,6,2017,11,29,3,2
2017-11-18,2017-11-30,12,780,2017,11,18,6,2017,11,30,4,2
2017-11-18,2018-01-03,46,820,2017,11,18,6,2018,1,3,3,5
2017-11-18,2018-01-04,47,820,2017,11,18,6,2018,1,4,4,5
2017-11-18,2018-01-10,53,820,2017,11,18,6,2018,1,10,3,6
2017-11-18,2018-01-11,54,820,2017,11,18,6,2018,1,11,4,6
2017-11-18,2018-01-17,60,820,2017,11,18,6,2018,1,17,3,6
2017-11-18,2017-12-24,36,590,2017,11,18,6,2017,12,24,7,4
2017-11-18,2017-12-03,15,620,2017,11,18,6,2017,12,3,7,2
2017-11-18,2017-12-10,22,620,2017,11,18,6,2017,12,10,7,3
2017-11-18,2017-12-17,29,620,2017,11,18,6,2017,12,17,7,3
2017-11-18,2017-11-26,8,660,2017,11,18,6,2017,11,26,7,1
2017-11-18,2017-11-27,9,660,2017,11,18,6,2017,11,27,1,1
2017-11-18,2017-11-28,10,660,2017,11,18,6,2017,11,28,2,1
2017-11-18,2018-01-01,44,690,2017,11,18,6,2018,1,1,1,5
2017-11-18,2018-01-07,50,690,2017,11,18,6,2018,1,7,7,5
2017-11-18,2018-01-14,57,690,2017,11,18,6,2018,1,14,7,6
2017-11-18,2017-11-24,6,1230,2017,11,18,6,2017,11,24,5,1
2017-11-18,2017-12-01,13,1230,2017,11,18,6,2017,12,1,5,2
2017-11-18,2017-12-08,20,1230,2017,11,18,6,2017,12,8,5,2
2017-11-18,2017-12-15,27,1230,2017,11,18,6,2017,12,15,5,3
2017-11-18,2017-12-22,34,1230,2017,11,18,6,2017,12,22,5,4
2017-11-18,2017-12-29,41,1230,2017,11,18,6,2017,12,29,5,5
2017-11-18,2018-01-05,48,1240,2017,11,18,6,2018,1,5,5,5
2017-11-18,2018-01-12,55,1240,2017,11,18,6,2018,1,12,5,6
2017-11-19,2017-12-31,42,370,2017,11,19,7,2017,12,31,7,5
2017-11-19,2017-12-02,13,430,2017,11,19,7,2017,12,2,6,2
2017-11-19,2017-12-19,30,480,2017,11,19,7,2017,12,19,2,3
2017-11-19,2017-12-23,34,480,2017,11,19,7,2017,12,23,6,4
2017-11-19,2017-12-25,36,480,2017,11,19,7,2017,12,25,1,4
2017-11-19,2017-12-26,37,480,2017,11,19,7,2017,12,26,2,4
2017-11-19,2017-12-30,41,480,2017,11,19,7,2017,12,30,6,5
2017-11-19,2017-12-04,15,500,2017,11,19,7,2017,12,4,1,2
2017-11-19,2017-12-05,16,500,2017,11,19,7,2017,12,5,2,2
2017-11-19,2017-12-09,20,500,2017,11,19,7,2017,12,9,6,2
2017-11-19,2017-12-11,22,500,2017,11,19,7,2017,12,11,1,3
2017-11-19,2017-12-12,23,500,2017,11,19,7,2017,12,12,2,3
2017-11-19,2017-12-16,27,500,2017,11,19,7,2017,12,16,6,3
2017-11-19,2017-12-18,29,500,2017,11,19,7,2017,12,18,1,3
2017-11-19,2018-01-02,44,560,2017,11,19,7,2018,1,2,2,5
2017-11-19,2018-01-06,48,560,2017,11,19,7,2018,1,6,6,5
2017-11-19,2018-01-08,50,560,2017,11,19,7,2018,1,8,1,5
2017-11-19,2018-01-09,51,560,2017,11,19,7,2018,1,9,2,6
2017-11-19,2018-01-13,55,560,2017,11,19,7,2018,1,13,6,6
2017-11-19,2018-01-15,57,560,2017,11,19,7,2018,1,15,1,6
2017-11-19,2018-01-16,58,560,2017,11,19,7,2018,1,16,2,6
2017-11-19,2017-11-25,6,430,2017,11,19,7,2017,11,25,6,1
2017-11-19,2017-11-20,1,690,2017,11,19,7,2017,11,20,1,1
2017-11-19,2017-11-21,2,690,2017,11,19,7,2017,11,21,2,1
2017-11-19,2017-11-22,3,1060,2017,11,19,7,2017,11,22,3,1
2017-11-19,2017-11-23,4,1060,2017,11,19,7,2017,11,23,4,1
2017-11-19,2017-12-20,31,700,2017,11,19,7,2017,12,20,3,4
2017-11-19,2017-12-21,32,700,2017,11,19,7,2017,12,21,4,4
2017-11-19,2017-12-27,38,700,2017,11,19,7,2017,12,27,3,4
2017-11-19,2017-12-28,39,700,2017,11,19,7,2017,12,28,4,4
2017-11-19,2017-12-06,17,740,2017,11,19,7,2017,12,6,3,2
2017-11-19,2017-12-07,18,740,2017,11,19,7,2017,12,7,4,2
2017-11-19,2017-12-13,24,740,2017,11,19,7,2017,12,13,3,3
2017-11-19,2017-12-14,25,740,2017,11,19,7,2017,12,14,4,3
2017-11-19,2017-11-29,10,780,2017,11,19,7,2017,11,29,3,1
2017-11-19,2017-11-30,11,780,2017,11,19,7,2017,11,30,4,2
2017-11-19,2018-01-03,45,820,2017,11,19,7,2018,1,3,3,5
2017-11-19,2018-01-04,46,820,2017,11,19,7,2018,1,4,4,5
2017-11-19,2018-01-10,52,820,2017,11,19,7,2018,1,10,3,6
2017-11-19,2018-01-11,53,820,2017,11,19,7,2018,1,11,4,6
2017-11-19,2018-01-17,59,820,2017,11,19,7,2018,1,17,3,6
2017-11-19,2018-01-18,60,820,2017,11,19,7,2018,1,18,4,6
2017-11-19,2017-12-24,35,590,2017,11,19,7,2017,12,24,7,4
2017-11-19,2017-12-10,21,620,2017,11,19,7,2017,12,10,7,3
2017-11-19,2017-12-17,28,620,2017,11,19,7,2017,12,17,7,3
2017-11-19,2017-11-26,7,660,2017,11,19,7,2017,11,26,7,1
2017-11-19,2017-11-27,8,660,2017,11,19,7,2017,11,27,1,1
2017-11-19,2017-11-28,9,660,2017,11,19,7,2017,11,28,2,1
2017-11-19,2017-12-03,14,660,2017,11,19,7,2017,12,3,7,2
