ticket_date,flight_date,remain_day,valid_price,ticket_year,ticket_month,ticket_day,ticket_weekday,flight_year,flight_month,flight_day,flight_weekday,remain_day_interval,lowest_price,ave_price,ave_valid_price,ave_price_monday,ave_price_lastmon
2018/8/21,2018/9/21,31,1360,2018,8,21,2,2018,9,21,5,4,1360,1360.0,898.1632653061224,904.0058069026746,926.6052918072622
2018/8/20,2018/9/21,32,1360,2018,8,20,1,2018,9,21,5,4,1360,1360.0,897.9166666666666,899.7550153347466,933.3787790753307
2018/8/19,2018/9/21,33,1360,2018,8,19,7,2018,9,21,5,4,1360,1360.0,920.6122448979592,923.9065180961234,937.3292886126219
2018/8/18,2018/9/21,34,1360,2018,8,18,6,2018,9,21,5,4,1360,1360.0,917.3333333333334,919.6216765588626,969.2962173293696
2018/8/17,2018/9/21,35,1360,2018,8,17,5,2018,9,21,5,4,1360,1360.0,907.3913043478261,908.3766213657517,960.0745212945071
2018/8/16,2018/9/21,36,1360,2018,8,16,4,2018,9,21,5,4,1360,1360.0,907.8260869565217,908.7421867344602,935.4481631675307
2018/8/15,2018/9/21,37,1360,2018,8,15,3,2018,9,21,5,4,1360,1360.0,885.5555555555555,886.5696776968398,949.2053600837569
2018/8/14,2018/9/21,38,1360,2018,8,14,2,2018,9,21,5,4,1360,1360.0,924.2222222222222,925.1953844661858,949.9271164970951
2018/8/13,2018/9/21,39,1360,2018,8,13,1,2018,9,21,5,4,1360,1360.0,896.4444444444445,897.5149980936192,956.3730001597517
2018/8/12,2018/9/21,40,1360,2018,8,12,7,2018,9,21,5,4,1360,1360.0,932.6666666666666,933.6008609486681,937.5435328517372
2018/8/11,2018/9/21,41,1360,2018,8,11,6,2018,9,21,5,5,1360,1360.0,928.4090909090909,932.9537783084259,957.8147426544726
2018/8/10,2018/9/21,42,1360,2018,8,10,5,2018,9,21,5,5,1360,1360.0,936.0975609756098,939.2628646419233,969.8697440087146
2018/8/9,2018/9/21,43,1360,2018,8,9,4,2018,9,21,5,5,1360,1360.0,909.2857142857143,914.1875610557888,958.7128851540617
2018/8/8,2018/9/21,44,1360,2018,8,8,3,2018,9,21,5,5,1360,1360.0,896.5853658536586,904.1210743863184,967.8699633699637
2018/8/7,2018/9/21,45,1360,2018,8,7,2,2018,9,21,5,5,1360,1360.0,923.170731707317,930.6317209810754,952.6657169990505
2018/8/6,2018/9/21,46,1360,2018,8,6,1,2018,9,21,5,5,1360,1360.0,893.8181818181819,899.8810785174421,931.1932115503542
2018/8/5,2018/9/21,47,1360,2018,8,5,7,2018,9,21,5,5,1360,1360.0,920.1851851851852,923.3929362818252,931.6427322677322
2018/8/4,2018/9/21,48,1360,2018,8,4,6,2018,9,21,5,5,1360,1360.0,924.8076923076923,922.4563145188145,965.5995136550692
2018/8/3,2018/9/21,49,1360,2018,8,3,5,2018,9,21,5,5,1360,1360.0,921.7647058823529,922.6478510596156,968.0734126984127
2018/8/2,2018/9/21,50,1360,2018,8,2,4,2018,9,21,5,5,1360,1360.0,925.3061224489796,925.4223356009069,954.5928287981859
2018/8/1,2018/9/21,51,1360,2018,8,1,3,2018,9,21,5,6,1360,1360.0,910.204081632653,910.4183673469389,959.8178854875283
2018/7/31,2018/9/21,52,1360,2018,7,31,2,2018,9,21,5,6,1360,1360.0,931.7021276595744,931.8439716312056,925.3788265306123
2018/7/30,2018/9/21,53,1360,2018,7,30,1,2018,9,21,5,6,1360,1360.0,930.2173913043479,930.7238612836438,918.2568027210884
2018/7/29,2018/9/21,54,1360,2018,7,29,7,2018,9,21,5,6,1360,1360.0,951.3333333333334,951.5396825396826,918.3928571428571
2018/7/28,2018/9/21,55,1360,2018,7,28,6,2018,9,21,5,6,1360,1360.0,961.5909090909091,960.7121212121212,951.6666666666666
2018/7/27,2018/9/21,56,1360,2018,7,27,5,2018,9,21,5,6,1360,1360.0,950.2325581395348,950.953488372093,956.2321428571429
2018/7/26,2018/9/21,57,1360,2018,7,26,4,2018,9,21,5,6,1360,1360.0,945.0,944.8214285714286,941.574074074074
2018/7/25,2018/9/21,58,1360,2018,7,25,3,2018,9,21,5,6,1360,1360.0,939.047619047619,939.3650793650793,945.8333333333333
2018/7/24,2018/9/21,59,1360,2018,7,24,2,2018,9,21,5,6,1360,1360.0,945.8536585365854,946.3414634146342,922.530864197531
2018/7/23,2018/9/21,60,1360,2018,7,23,1,2018,9,21,5,6,1360,1360.0,954.8780487804878,954.8780487804878,905.3571428571429
2017/8/11,2017/8/12,1,1020,2017,8,11,5,2017,8,12,6,1,1020,753.8461538461538,879.3548387096774,901.9963726509841,917.9620341260102
2017/8/10,2017/8/12,2,1060,2017,8,10,4,2017,8,12,6,1,1020,731.6666666666666,871.8461538461538,903.5346779421403,903.6794053822683
2017/8/9,2017/8/12,3,1060,2017,8,9,3,2017,8,12,6,1,1020,701.8181818181819,889.4545454545455,893.041286757972,886.7761553692882
2017/8/8,2017/8/12,4,1060,2017,8,8,2,2017,8,12,6,1,1020,666.0,852.8813559322034,881.3707551022036,895.8158054405784
2017/8/7,2017/8/12,5,1060,2017,8,7,1,2017,8,12,6,1,1020,622.2222222222222,851.3333333333334,893.4973784096538,889.437108882082
2017/8/6,2017/8/12,6,680,2017,8,6,7,2017,8,12,6,1,680,567.5,826.0344827586207,894.6033837314892,892.481999122568
2017/8/5,2017/8/12,7,550,2017,8,5,6,2017,8,12,6,1,550,551.4285714285714,833.5849056603773,893.0056268458515,903.6732623269232
2017/8/4,2017/8/12,8,550,2017,8,4,5,2017,8,12,6,1,550,551.6666666666666,829.622641509434,883.9143925091656,897.363808070538
2017/8/3,2017/8/12,9,550,2017,8,3,4,2017,8,12,6,1,550,552.0,856.6666666666666,891.7364054209688,912.7867473871269
2017/8/1,2017/8/12,11,550,2017,8,1,2,2017,8,12,6,2,550,552.5,857.0833333333334,890.2961839274085,895.0357206517052
2017/7/26,2017/8/12,17,640,2017,7,26,3,2017,8,12,6,2,550,553.3333333333334,881.7391304347826,890.6932201230615,891.2630712418795
2017/7/25,2017/8/12,18,510,2017,7,25,2,2017,8,12,6,2,510,510.0,875.9574468085107,882.3142250910861,872.0820080963658
2017/7/23,2017/8/12,20,510,2017,7,23,7,2017,8,12,6,2,510,510.0,892.7272727272727,890.7367908340165,896.9817565026941
2018/3/25,2018/3/26,1,1230,2018,3,25,7,2018,3,26,1,1,1230,559.4029850746268,933.3333333333334,759.4575691632755,693.5637938681073
2018/3/24,2018/3/26,2,790,2018,3,24,6,2018,3,26,1,1,790,549.2424242424242,902.8571428571429,759.8246802278229,684.7531603276383
2018/3/24,2018/3/26,2,910,2018,3,24,6,2018,3,26,1,1,790,545.5384615384615,902.8571428571429,759.8246802278229,684.7531603276383
2018/3/23,2018/3/26,3,670,2018,3,23,5,2018,3,26,1,1,670,539.84375,855.0,756.1886163375495,685.208585147251
2018/3/23,2018/3/26,3,790,2018,3,23,5,2018,3,26,1,1,670,537.7777777777778,855.0,756.1886163375495,685.208585147251
2018/3/22,2018/3/26,4,670,2018,3,22,4,2018,3,26,1,1,670,533.7096774193549,832.0,745.7025903765011,691.5869190824217
2018/3/21,2018/3/26,5,670,2018,3,21,3,2018,3,26,1,1,670,531.4754098360655,818.0,751.3499339248841,690.2313080429523
2018/3/20,2018/3/26,6,530,2018,3,20,2,2018,3,26,1,1,530,529.1666666666666,806.4102564102565,765.2186530054255,685.3551067116458
2018/3/19,2018/3/26,7,660,2018,3,19,1,2018,3,26,1,1,530,529.1525423728814,801.1428571428571,777.0996846941883,701.5256150953617
2018/3/18,2018/3/26,8,660,2018,3,18,7,2018,3,26,1,1,530,526.8965517241379,814.6875,769.7615643605158,694.7420034861177
2018/3/17,2018/3/26,9,660,2018,3,17,6,2018,3,26,1,1,530,524.561403508772,793.125,767.7737331123698,694.7255097651998
2018/3/16,2018/3/26,10,660,2018,3,16,5,2018,3,26,1,1,530,522.1428571428571,792.6470588235294,758.966724309782,686.9631772515089
2018/3/15,2018/3/26,11,660,2018,3,15,4,2018,3,26,1,2,530,519.6363636363636,787.0967741935484,755.0141811520567,698.1573450793351
2018/3/14,2018/3/26,12,660,2018,3,14,3,2018,3,26,1,2,530,517.0370370370371,778.7096774193549,746.5833802450077,691.0821920444924
2018/3/13,2018/3/26,13,660,2018,3,13,2,2018,3,26,1,2,530,514.3396226415094,805.7575757575758,776.6799609159171,686.4338376453924
2018/3/12,2018/3/26,14,520,2018,3,12,1,2018,3,26,1,2,520,511.53846153846155,775.8139534883721,748.2393758873992,689.0997992571696
2018/3/12,2018/3/26,14,660,2018,3,12,1,2018,3,26,1,2,520,511.37254901960785,775.8139534883721,748.2393758873992,689.0997992571696
2018/3/12,2018/3/26,14,530,2018,3,12,1,2018,3,26,1,2,520,508.4,775.8139534883721,748.2393758873992,689.0997992571696
2018/3/11,2018/3/26,15,520,2018,3,11,7,2018,3,26,1,2,520,507.9591836734694,799.1176470588235,778.4309098125126,688.2819291668412
2018/3/10,2018/3/26,16,520,2018,3,10,6,2018,3,26,1,2,520,507.7083333333333,796.969696969697,790.840294947626,692.9771597081909
2018/3/9,2018/3/26,17,520,2018,3,9,5,2018,3,26,1,2,520,507.4468085106383,776.6666666666666,766.7419733373397,685.6931570288854
2018/3/8,2018/3/26,18,520,2018,3,8,4,2018,3,26,1,2,520,507.17391304347825,790.0,785.0008924718621,691.8149513837955
2018/3/7,2018/3/26,19,520,2018,3,7,3,2018,3,26,1,2,520,506.8888888888889,785.0,775.1137207499467,690.8112480060173
2018/3/7,2018/3/26,19,530,2018,3,7,3,2018,3,26,1,2,520,506.59090909090907,785.0,775.1137207499467,690.8112480060173
2018/3/6,2018/3/26,20,520,2018,3,6,2,2018,3,26,1,2,520,506.04651162790697,794.0625,778.7309284323873,677.5388907901414
2018/3/5,2018/3/26,21,520,2018,3,5,1,2018,3,26,1,3,520,505.7142857142857,787.8125,793.5692607889016,667.7928320827031
2018/3/4,2018/3/26,22,520,2018,3,4,7,2018,3,26,1,3,520,505.3658536585366,799.6875,797.3345261192061,682.9360562711767
2018/3/3,2018/3/26,23,520,2018,3,3,6,2018,3,26,1,3,520,505.0,798.4848484848485,792.5435019879897,680.7486439546823
2018/3/2,2018/3/26,24,520,2018,3,2,5,2018,3,26,1,3,520,504.61538461538464,779.6875,774.4690421968382,669.0306460742123
2018/3/1,2018/3/26,25,520,2018,3,1,4,2018,3,26,1,3,520,504.2105263157895,787.741935483871,783.0927328995573,672.5101663362942
2018/2/28,2018/3/26,26,520,2018,2,28,3,2018,3,26,1,3,520,503.7837837837838,787.741935483871,782.9910598204317,684.0096480112271
2018/2/27,2018/3/26,27,520,2018,2,27,2,2018,3,26,1,3,520,503.3333333333333,776.5625,773.4913338819589,683.1469825106977
2018/2/26,2018/3/26,28,520,2018,2,26,1,2018,3,26,1,3,520,502.85714285714283,780.9677419354839,782.8216540719288,684.6192723452787
2018/2/25,2018/3/26,29,520,2018,2,25,7,2018,3,26,1,3,520,502.3529411764706,750.6818181818181,759.25703339699,667.5978094054075
2018/2/25,2018/3/26,29,500,2018,2,25,7,2018,3,26,1,3,500,501.8181818181818,750.6818181818181,759.25703339699,667.5978094054075
2018/2/24,2018/3/26,30,500,2018,2,24,6,2018,3,26,1,3,500,501.875,787.4193548387096,783.3519215604131,680.3250531678947
2018/2/23,2018/3/26,31,500,2018,2,23,5,2018,3,26,1,4,500,501.93548387096774,787.4193548387096,783.2401475039925,678.960982404692
2018/2/22,2018/3/26,32,500,2018,2,22,4,2018,3,26,1,4,500,502.0,778.4375,774.4560231854838,677.5790204604443
2018/2/21,2018/3/26,33,500,2018,2,21,3,2018,3,26,1,4,500,502.0689655172414,785.483870967742,783.001529477197,677.1908432650033
2018/2/20,2018/3/26,34,500,2018,2,20,2,2018,3,26,1,4,500,502.14285714285717,785.483870967742,782.9342126171937,677.1068833683515
2018/2/19,2018/3/26,35,500,2018,2,19,1,2018,3,26,1,4,500,502.22222222222223,783.5483870967741,782.863372589179,689.675036164819
2018/2/18,2018/3/26,36,500,2018,2,18,7,2018,3,26,1,4,500,502.3076923076923,783.5483870967741,782.8554994628408,690.0683562265016
2018/2/17,2018/3/26,37,500,2018,2,17,6,2018,3,26,1,4,500,502.4,783.5483870967741,782.8483516483516,699.8867121634977
2018/2/16,2018/3/26,38,500,2018,2,16,5,2018,3,26,1,4,500,502.5,785.8064516129032,782.842174432497,699.9730543610979
2018/2/15,2018/3/26,39,500,2018,2,15,4,2018,3,26,1,4,500,502.60869565217394,789.375,782.003506479933,699.9838797072491
2018/2/14,2018/3/26,40,500,2018,2,14,3,2018,3,26,1,4,500,502.72727272727275,782.5,781.3306982872202,700.212095332204
2018/2/13,2018/3/26,41,500,2018,2,13,2,2018,3,26,1,5,500,502.85714285714283,778.7096774193549,782.3956151375506,690.4687120725353
2018/2/12,2018/3/26,42,500,2018,2,12,1,2018,3,26,1,5,500,503.0,778.7096774193549,782.572964669739,691.0096832991569
2018/2/11,2018/3/26,43,500,2018,2,11,7,2018,3,26,1,5,500,503.1578947368421,778.7096774193549,782.7682512733447,696.0682021144819
2018/2/10,2018/3/26,44,500,2018,2,10,6,2018,3,26,1,5,500,503.3333333333333,778.7096774193549,782.9843425768723,700.7084684751092
2018/2/9,2018/3/26,45,500,2018,2,9,5,2018,3,26,1,5,500,503.52941176470586,773.3333333333334,775.4535551594377,700.4995408251021
2018/2/8,2018/3/26,46,500,2018,2,8,4,2018,3,26,1,5,500,503.75,779.6875,778.391544117647,695.3331079558259
2018/2/7,2018/3/26,47,500,2018,2,7,3,2018,3,26,1,5,500,504.0,783.75,782.2552083333334,686.468487394958
2018/2/6,2018/3/26,48,500,2018,2,6,2,2018,3,26,1,5,500,504.2857142857143,783.75,782.1666666666666,691.7989610963749
2018/2/5,2018/3/26,49,500,2018,2,5,1,2018,3,26,1,5,500,504.61538461538464,796.875,797.0432692307693,692.9987368952886
2018/2/4,2018/3/26,50,500,2018,2,4,7,2018,3,26,1,5,500,505.0,775.625,774.3489583333331,707.9420301920303
2018/2/3,2018/3/26,51,500,2018,2,3,6,2018,3,26,1,6,500,505.45454545454544,779.6875,778.0350378787879,702.6364012331755
2018/2/2,2018/3/26,52,500,2018,2,2,5,2018,3,26,1,6,500,506.0,779.6875,774.3541666666666,715.367220593027
2018/2/1,2018/3/26,53,500,2018,2,1,4,2018,3,26,1,6,500,506.6666666666667,775.9375,777.0486111111111,736.4894636015326
2018/1/31,2018/3/26,54,500,2018,1,31,3,2018,3,26,1,6,500,507.5,781.2121212121212,779.6969696969697,719.9014778325123
2018/1/30,2018/3/26,55,500,2018,1,30,2,2018,3,26,1,6,500,508.57142857142856,777.2727272727273,775.8441558441559,717.5555555555554
2018/1/29,2018/3/26,56,500,2018,1,29,1,2018,3,26,1,6,500,510.0,793.939393939394,794.0909090909091,719.9655172413793
2018/1/28,2018/3/26,57,500,2018,1,28,7,2018,3,26,1,6,500,512.0,773.3333333333334,772.0,719.3793103448276
2018/1/27,2018/3/26,58,500,2018,1,27,6,2018,3,26,1,6,500,515.0,790.0,790.1515151515151,716.264367816092
2018/1/26,2018/3/26,59,560,2018,1,26,5,2018,3,26,1,6,500,520.0,765.4545454545455,764.4444444444445,717.0689655172414
2018/1/26,2018/3/26,59,500,2018,1,26,5,2018,3,26,1,6,500,500.0,765.4545454545455,764.4444444444445,717.0689655172414
2018/1/25,2018/3/26,60,500,2018,1,25,4,2018,3,26,1,6,500,500.0,773.3333333333334,771.2121212121212,717.5
2018/5/10,2018/5/11,1,1240,2018,5,10,4,2018,5,11,5,1,1240,1233.968253968254,944.8837209302326,846.6982232331127,1019.1503446454637
2018/5/9,2018/5/11,2,1240,2018,5,9,3,2018,5,11,5,1,1240,1233.8709677419354,935.0,850.6564504910508,1045.4503974036775
2018/5/8,2018/5/11,3,1240,2018,5,8,2,2018,5,11,5,1,1240,1233.7704918032787,924.0540540540541,842.8958475482727,1013.6894591935246
2018/5/7,2018/5/11,4,1240,2018,5,7,1,2018,5,11,5,1,1240,1233.6666666666667,907.1052631578947,860.1417342138016,1018.0784508964105
2018/5/6,2018/5/11,5,1240,2018,5,6,7,2018,5,11,5,1,1240,1233.5593220338983,880.5405405405405,823.6639240965761,1029.4123449166643
2018/5/5,2018/5/11,6,1240,2018,5,5,6,2018,5,11,5,1,1240,1233.448275862069,906.9444444444445,846.8630230272502,1015.4161865731982
2018/5/4,2018/5/11,7,1240,2018,5,4,5,2018,5,11,5,1,1240,1233.3333333333333,896.7647058823529,833.8824043120226,1031.5932387162973
2018/5/3,2018/5/11,8,1240,2018,5,3,4,2018,5,11,5,1,1240,1233.2142857142858,927.5757575757576,854.3632390099137,1047.8926632515106
2018/5/2,2018/5/11,9,1240,2018,5,2,3,2018,5,11,5,1,1240,1233.090909090909,946.7647058823529,868.3783459199727,1017.4994410313951
2018/5/1,2018/5/11,10,1240,2018,5,1,2,2018,5,11,5,1,1240,1232.962962962963,946.8571428571429,858.9880086687448,1033.5285131712762
2018/4/30,2018/5/11,11,1240,2018,4,30,1,2018,5,11,5,2,1240,1232.8301886792453,945.0,845.8040089853898,1047.9489614262607
2018/4/29,2018/5/11,12,1240,2018,4,29,7,2018,5,11,5,2,1240,1232.6923076923076,917.6470588235294,841.4061604316805,1071.8066493980134
2018/4/28,2018/5/11,13,1240,2018,4,28,6,2018,5,11,5,2,1240,1232.549019607843,928.2352941176471,827.3733515545371,1066.583872976218
2018/4/27,2018/5/11,14,1240,2018,4,27,5,2018,5,11,5,2,1240,1232.4,928.8235294117648,840.0455568636762,1040.8419358344056
2018/4/26,2018/5/11,15,1240,2018,4,26,4,2018,5,11,5,2,1240,1232.2448979591836,918.8235294117648,847.6160632105401,1063.6578410551624
2018/4/25,2018/5/11,16,1240,2018,4,25,3,2018,5,11,5,2,1240,1232.0833333333333,939.6969696969697,846.8122593631687,1062.8780424212712
2018/4/24,2018/5/11,17,1240,2018,4,24,2,2018,5,11,5,2,1240,1231.9148936170213,924.6875,830.4723345091917,1073.8484317088692
2018/4/23,2018/5/11,18,1240,2018,4,23,1,2018,5,11,5,2,1240,1231.7391304347825,923.125,831.4382944963903,1073.579478809683
2018/4/22,2018/5/11,19,1240,2018,4,22,7,2018,5,11,5,2,1240,1231.5555555555557,916.6666666666666,821.2895952866486,1070.003309965252
2018/4/21,2018/5/11,20,1240,2018,4,21,6,2018,5,11,5,2,1240,1231.3636363636363,911.2121212121212,823.1217444987769,1072.5564922644744
2018/4/20,2018/5/11,21,1240,2018,4,20,5,2018,5,11,5,3,1240,1231.1627906976744,910.3125,829.1984089256763,1081.2927325136302
2018/4/19,2018/5/11,22,1240,2018,4,19,4,2018,5,11,5,3,1240,1230.952380952381,904.375,827.2268490917369,1074.2213952383406
2018/4/18,2018/5/11,23,1240,2018,4,18,3,2018,5,11,5,3,1240,1230.7317073170732,919.0909090909091,849.4175545783853,1068.8116086087127
2018/4/18,2018/5/11,23,1230,2018,4,18,3,2018,5,11,5,3,1230,1230.5,919.0909090909091,849.4175545783853,1068.8116086087127
2018/4/17,2018/5/11,24,1230,2018,4,17,2,2018,5,11,5,3,1230,1230.5128205128206,913.125,818.3085979701069,1091.710177712745
2018/4/16,2018/5/11,25,1230,2018,4,16,1,2018,5,11,5,3,1230,1230.5263157894738,903.4375,815.5407852581311,1096.0677046645387
2018/4/15,2018/5/11,26,1230,2018,4,15,7,2018,5,11,5,3,1230,1230.5405405405406,892.8125,809.9243752019344,1102.1979217900266
2018/4/14,2018/5/11,27,1230,2018,4,14,6,2018,5,11,5,3,1230,1230.5555555555557,887.1875,813.3667768880861,1106.7302712039555
2018/4/13,2018/5/11,28,1230,2018,4,13,5,2018,5,11,5,3,1230,1230.5714285714287,879.375,814.7557488026239,1112.1955007144406
2018/4/12,2018/5/11,29,1230,2018,4,12,4,2018,5,11,5,3,1230,1230.5882352941176,830.2325581395348,789.7799132570083,1074.8964694481851
2018/4/11,2018/5/11,30,1230,2018,4,11,3,2018,5,11,5,3,1230,1230.6060606060605,868.1818181818181,817.7312889298615,1099.7648329104145
2018/4/10,2018/5/11,31,1230,2018,4,10,2,2018,5,11,5,4,1230,1230.625,850.625,799.0698143076878,1115.5538188727016
2018/4/9,2018/5/11,32,1230,2018,4,9,1,2018,5,11,5,4,1230,1230.6451612903227,860.5882352941177,809.2143788956786,1129.6885507913887
2018/4/8,2018/5/11,33,1230,2018,4,8,7,2018,5,11,5,4,1230,1230.6666666666667,850.3125,807.026300501414,1135.9968053127816
2018/4/7,2018/5/11,34,1230,2018,4,7,6,2018,5,11,5,4,1230,1230.6896551724137,843.7142857142857,810.2286947179069,1143.0727940841084
2018/4/6,2018/5/11,35,1230,2018,4,6,5,2018,5,11,5,4,1230,1230.7142857142858,834.2424242424242,816.4934150429145,1152.1020123714093
2018/4/5,2018/5/11,36,1230,2018,4,5,4,2018,5,11,5,4,1230,1230.7407407407406,812.4242424242424,797.7174823898962,1158.7752912596663
2018/4/4,2018/5/11,37,1230,2018,4,4,3,2018,5,11,5,4,1230,1230.7692307692307,811.5625,797.784696740839,1159.8545405982911
2018/4/3,2018/5/11,38,1230,2018,4,3,2,2018,5,11,5,4,1230,1230.8,791.1764705882352,775.5028743232708,1162.3022174609812
2018/4/2,2018/5/11,39,1230,2018,4,2,1,2018,5,11,5,4,1230,1230.8333333333333,815.2941176470588,803.6811066597512,1178.8737174112669
2018/4/1,2018/5/11,40,1230,2018,4,1,7,2018,5,11,5,4,1230,1230.8695652173913,806.1764705882352,793.3362781080812,1190.788004266265
2018/3/31,2018/5/11,41,1230,2018,3,31,6,2018,5,11,5,5,1230,1230.909090909091,798.7878787878788,809.1254869416924,1195.23432481497
2018/3/30,2018/5/11,42,1240,2018,3,30,5,2018,5,11,5,5,1230,1230.952380952381,811.4285714285714,836.0304487927893,1200.5975422427034
2018/3/30,2018/5/11,42,1230,2018,3,30,5,2018,5,11,5,5,1230,1230.5,811.4285714285714,836.0304487927893,1200.5975422427034
2018/3/29,2018/5/11,43,1230,2018,3,29,4,2018,5,11,5,5,1230,1230.5263157894738,772.7272727272727,786.9427402298218,1204.1256366723258
2018/3/28,2018/5/11,44,1230,2018,3,28,3,2018,5,11,5,5,1230,1230.5555555555557,780.0,793.3617756512493,1207.6694186446507
2018/3/27,2018/5/11,45,1230,2018,3,27,2,2018,5,11,5,5,1230,1230.5882352941176,772.1212121212121,785.7389686337058,1207.5866508219449
2018/3/26,2018/5/11,46,1230,2018,3,26,1,2018,5,11,5,5,1230,1230.625,787.8787878787879,795.0047286591404,1211.6923624288424
2018/3/25,2018/5/11,47,1230,2018,3,25,7,2018,5,11,5,5,1230,1230.6666666666667,795.1515151515151,801.290722349546,1219.5499231950846
2018/3/24,2018/5/11,48,1230,2018,3,24,6,2018,5,11,5,5,1230,1230.7142857142858,791.5151515151515,802.1831363081363,1220.8294930875577
2018/3/23,2018/5/11,49,1240,2018,3,23,5,2018,5,11,5,5,1230,1230.7692307692307,804.4117647058823,826.8436759319111,1222.332506203474
2018/3/23,2018/5/11,49,1230,2018,3,23,5,2018,5,11,5,5,1230,1230.0,804.4117647058823,826.8436759319111,1222.332506203474
2018/3/22,2018/5/11,50,1230,2018,3,22,4,2018,5,11,5,5,1230,1230.0,761.8181818181819,786.833015469379,1224.0860215053763
2018/3/21,2018/5/11,51,1230,2018,3,21,3,2018,5,11,5,6,1230,1230.0,769.6969696969697,796.2723740905559,1224.872159090909
2018/3/20,2018/5/11,52,1230,2018,3,20,2,2018,5,11,5,6,1230,1230.0,761.8181818181819,791.4605142332416,1227.125
2018/3/19,2018/5/11,53,1230,2018,3,19,1,2018,5,11,5,6,1230,1230.0,777.5757575757576,806.4169727578819,1230.0716845878135
2018/3/18,2018/5/11,54,1230,2018,3,18,7,2018,5,11,5,6,1230,1230.0,800.2941176470588,826.9827264239029,1230.0403225806451
2018/3/17,2018/5/11,55,1230,2018,3,17,6,2018,5,11,5,6,1230,1230.0,807.1428571428571,830.2018140589569,1230.0
2018/3/16,2018/5/11,56,1230,2018,3,16,5,2018,5,11,5,6,1230,1230.0,823.5294117647059,860.2797619047619,1230.0
2018/3/15,2018/5/11,57,1230,2018,3,15,4,2018,5,11,5,6,1230,1230.0,791.9444444444445,837.7083333333334,1230.0
2018/3/14,2018/5/11,58,1230,2018,3,14,3,2018,5,11,5,6,1230,1230.0,823.4285714285714,850.6142857142856,1230.0
2018/3/13,2018/5/11,59,1230,2018,3,13,2,2018,5,11,5,6,1230,1230.0,841.1764705882352,849.2647058823528,1230.0
2018/3/12,2018/5/11,60,1230,2018,3,12,1,2018,5,11,5,6,1230,1230.0,874.4117647058823,871.9117647058823,1230.0
2017/8/31,2017/9/1,1,1230,2017,8,31,4,2017,9,1,5,1,1230,1231.5,930.7692307692307,768.0219675902214,901.9963726509841
2017/8/30,2017/9/1,2,1230,2017,8,30,3,2017,9,1,5,1,1230,1231.578947368421,872.4137931034483,759.327812664145,903.5346779421403
2017/8/29,2017/9/1,3,1230,2017,8,29,2,2017,9,1,5,1,1230,1231.6666666666667,875.625,767.3468506967154,893.041286757972
2017/8/28,2017/9/1,4,1230,2017,8,28,1,2017,9,1,5,1,1230,1231.764705882353,823.939393939394,779.2359674073368,881.3707551022036
2017/8/25,2017/9/1,7,1240,2017,8,25,5,2017,9,1,5,1,1230,1231.875,827.5,853.920652942283,893.0056268458515
2017/8/23,2017/9/1,9,1230,2017,8,23,3,2017,9,1,5,1,1230,1231.3333333333333,852.8571428571429,855.2967349282469,891.7364054209688
2017/8/20,2017/9/1,12,1230,2017,8,20,7,2017,9,1,5,2,1230,1231.4285714285713,856.7567567567568,855.7388252072788,918.4881795253519
2017/8/19,2017/9/1,13,1240,2017,8,19,6,2017,9,1,5,2,1230,1231.5384615384614,860.7894736842105,853.5262584321011,897.2266549617267
2017/8/13,2017/9/1,19,1230,2017,8,13,7,2017,9,1,5,2,1230,1230.8333333333333,901.5384615384615,888.6575056687734,910.9725209850079
2017/8/12,2017/9/1,20,1240,2017,8,12,6,2017,9,1,5,2,1230,1230.909090909091,899.7435897435897,894.7696164576298,890.7367908340165
2017/8/11,2017/9/1,21,1230,2017,8,11,5,2017,9,1,5,3,1230,1230.0,910.0,907.1322237549464,920.7945417313654
2017/8/10,2017/9/1,22,1230,2017,8,10,4,2017,9,1,5,3,1230,1230.0,887.0731707317074,885.4226597915086,904.8960773572453
2017/8/9,2017/9/1,23,1230,2017,8,9,3,2017,9,1,5,3,1230,1230.0,888.1395348837209,888.0771538507306,902.243708155473
2017/8/8,2017/9/1,24,1230,2017,8,8,2,2017,9,1,5,3,1230,1230.0,867.5555555555555,871.1339628022082,926.9467040620293
2017/8/6,2017/9/1,26,1230,2017,8,6,7,2017,9,1,5,3,1230,1230.0,896.304347826087,897.3201213868986,942.7101136758147
2017/8/5,2017/9/1,27,1230,2017,8,5,6,2017,9,1,5,3,1230,1230.0,892.3404255319149,894.9339275889203,924.4553929954192
2017/8/4,2017/9/1,28,1230,2017,8,4,5,2017,9,1,5,3,1230,1230.0,901.875,904.3823377620532,919.5714036920934
2017/8/3,2017/9/1,29,1230,2017,8,3,4,2017,9,1,5,3,1230,1230.0,901.8367346938776,901.7446711180236,941.8911728971343
2017/8/1,2017/9/1,31,1230,2017,8,1,2,2017,9,1,5,4,1230,1230.0,898.1632653061224,904.0058069026746,926.6052918072622
2017/7/30,2017/9/1,33,1230,2017,7,30,7,2017,9,1,5,4,1230,1230.0,920.6122448979592,923.9065180961234,937.3292886126219
2018/7/20,2018/7/21,1,580,2018,7,20,5,2018,7,21,6,1,580,583.9344262295082,882.3255813953489,917.9620341260102,862.2448867318024
2018/7/19,2018/7/21,2,540,2018,7,19,4,2018,7,21,6,1,540,584.0,878.75,903.6794053822683,821.9920778573473
